date,customer_id,payment_method,delivery_status,duration,no_of_orders,amount
08/20/2022,0af5f217,Transfer,Pickup,,1,2200
08/22/2022,680163ce,Transfer,Delivered,26,1,1900
08/22/2022,d0fb57eb,Transfer,Pickup,,2,3700
08/22/2022,f052d1a7,Transfer,Pickup,,2,3700
08/22/2022,01955dd7,Transfer,Delivered,16,2,1800
08/22/2022,d454260f,Transfer,Pickup,,1,900
08/23/2022,3d1ea230,Transfer,Pickup,,3,2700
08/23/2022,a5de0576,Transfer,Pickup,,1,1800
08/23/2022,4b9b5c2b,Transfer,Delivered,,2,3700
08/23/2022,8e3501b8,Transfer,Pickup,,1,900
08/23/2022,1239daab,Transfer,Pickup,,2,3600
08/23/2022,5a22f0c5,Transfer,Delivered,20,2,3100
08/24/2022,9892f3d6,Transfer,Pickup,,2,1800
08/24/2022,53411fc3,Transfer,Delivered,20,2,1800
08/24/2022,b78f4afb,Transfer,Pickup,,2,4000
08/24/2022,763ce41f,Transfer,Delivered,45,1,900
08/24/2022,cac08f11,Transfer,Pickup,,2,1800
08/24/2022,0a74533a,Transfer,Pickup,,1,1800
08/25/2022,584c1c80,Transfer,Pickup,,1,900
08/25/2022,60e120cb,Transfer,Delivered,16,3,4700
08/25/2022,fd769a37,Transfer,Delivered,15,1,900
08/25/2022,db23eb35,Transfer,Pickup,,1,900
08/25/2022,ccb682a3,Transfer,Pickup,,4,4500
08/26/2022,1fe275df,Transfer,Delivered,45,3,2700
08/26/2022,982db469,Transfer,Pickup,,1,1800
08/26/2022,23cf99b5,Transfer,Delivered,24,2,3800
08/26/2022,aec8714a,Transfer,Delivered,59,2,1800
08/27/2022,06dbec70,Transfer,Delivered,26,4,3600
08/27/2022,4d4270ea,Transfer,Delivered,40,5,6700
08/27/2022,8f7a6582,Transfer,Pickup,,1,900
08/27/2022,4538e6e9,Transfer,Delivered,49,2,2700
08/27/2022,aad483b5,Transfer,Delivered,10,2,2700
08/29/2022,1d7aa6bc,Transfer,Pickup,,2,1800
08/29/2022,ec7db274,Transfer,Delivered,15,2,1800
08/29/2022,8e35c34c,Transfer,Pickup,,2,3100
08/29/2022,baedfe01,Transfer,Pickup,,2,2700
08/29/2022,bbb451c3,Transfer,Delivered,33,2,2700
08/29/2022,140850e0,Transfer,Delivered,30,1,2800
08/29/2022,d9503265,Transfer,Pickup,,1,900
08/29/2022,8e70be5b,Transfer,Pickup,,2,9200
07/25/2022,f660032b,Transfer,Pickup,,2,2700
07/25/2022,25bba6de,Transfer,Pickup,,1,900
07/25/2022,0e5da267,Transfer,Delivered,46,2,1800
07/26/2022,30c6b1e3,Transfer,Pickup,,1,1800
07/26/2022,1ea8e17e,Transfer,Delivered,41,1,900
07/26/2022,9718e259,Transfer,Pickup,,1,1800
07/27/2022,f54f4e89,Transfer,Pickup,,2,1800
07/27/2022,74374f7a,Transfer,Delivered,31,1,900
07/27/2022,bf6c3948,Transfer,Delivered,43,2,1800
07/27/2022,1ab03d88,Transfer,Pickup,,1,900
07/28/2022,914255be,Transfer,Delivered,77,3,2700
07/28/2022,1c76a28d,Transfer,Delivered,63,1,900
07/28/2022,58629eb8,Transfer,Delivered,47,2,1800
07/28/2022,2f44545b,Transfer,Delivered,32,2,2700
07/29/2022,e74a6373,Transfer,Pickup,,1,1800
07/29/2022,82596889,Transfer,Delivered,29,1,1800
07/29/2022,3c1c9b77,Transfer,Delivered,77,2,1800
07/29/2022,3b538828,Transfer,Delivered,42,2,1800
07/29/2022,57b8e958,Transfer,Delivered,45,6,6300
07/30/2022,2a403c6f,Transfer,Pickup,,3,4500
07/30/2022,21b4f1cc,Transfer,Pickup,,2,4500
07/30/2022,75b97514,Transfer,Delivered,39,2,2700
07/30/2022,06e2e6a8,Transfer,Pickup,,1,1800
08/01/2022,a70bd34d,Transfer,Delivered,,2,1800
08/02/2022,755a6cb3,Transfer,Delivered,32,2,1800
08/02/2022,805a7551,Transfer,Delivered,,1,1800
08/02/2022,b0a740c0,Transfer,Delivered,51,2,1800
08/02/2022,cbac4ad5,Transfer,Delivered,21,2,1800
08/02/2022,f5133ead,Transfer,Pickup,,2,2700
08/02/2022,860b370f,Transfer,Pickup,,2,1800
08/02/2022,a837ac90,Transfer,Pickup,,1,1800
08/02/2022,9d9d826b,Transfer,Pickup,,2,2700
08/02/2022,b15bf3ef,Transfer,Pickup,,1,1800
08/02/2022,e1265fbd,Transfer,Delivered,65,3,3600
08/02/2022,b3e62568,Transfer,Delivered,30,1,1800
08/02/2022,b2e28a61,Transfer,Pickup,,1,1800
08/02/2022,1b83f210,Transfer,Pickup,,2,3600
08/03/2022,cc824128,Transfer,Delivered,33,1,1800
08/03/2022,eaf8f7b0,Transfer,Pickup,,2,4500
08/03/2022,a6521fba,Transfer,Pickup,,1,900
08/03/2022,65e98951,Transfer,Pickup,,3,2700
08/03/2022,64b89dc5,Transfer,Pickup,,1,900
08/04/2022,b9c756a7,Transfer,Pickup,,1,900
08/04/2022,154637b7,Transfer,Delivered,59,2,2700
08/04/2022,1c7793d0,Transfer,Delivered,44,2,1800
08/04/2022,4bf27e23,Transfer,Delivered,28,1,1800
08/05/2022,b6a0884e,Transfer,Pickup,,1,900
08/05/2022,2a009dbf,Transfer,Pickup,,1,900
08/06/2022,8606a7e3,Transfer,Delivered,24,1,1800
08/06/2022,96aa1358,Transfer,Pickup,,3,6300
08/06/2022,003f9a78,Transfer,Delivered,25,2,1800
08/06/2022,0e569ee5,Transfer,Delivered,26,2,1800
08/06/2022,1183d60c,Transfer,Pickup,,1,900
08/06/2022,4414adb2,Transfer,Pickup,,1,900
08/06/2022,74cdada1,Transfer,Pickup,,1,900
08/08/2022,c275c765,Transfer,Delivered,40,1,2700
08/08/2022,cbfefc4d,Transfer,Pickup,,4,4500
08/08/2022,6926bf41,Transfer,Delivered,40,4,4500
08/08/2022,2eb4ccb4,Transfer,Pickup,,4,4500
08/08/2022,bbd3ad8b,Transfer,Delivered,43,2,2700
08/09/2022,9f02a487,Transfer,Pickup,,2,3600
08/09/2022,6163f2fd,Transfer,Pickup,,3,4500
08/09/2022,5ac55519,Transfer,Delivered,32,2,2700
08/09/2022,609acfe3,Transfer,Pickup,,2,1800
08/09/2022,e0d77626,Transfer,Delivered,58,1,900
08/09/2022,cced4de8,Transfer,Delivered,50,2,1800
08/09/2022,a96fefc7,Transfer,Pickup,,1,900
08/09/2022,ec268096,Transfer,Pickup,,1,900
08/10/2022,929535ec,Transfer,Delivered,34,1,1800
08/11/2022,df7f65e8,Transfer,Pickup,,2,3600
08/11/2022,531619c9,Transfer,Delivered,31,2,1800
08/11/2022,895fe29a,Transfer,Pickup,,2,1800
08/11/2022,822356ff,Transfer,Pickup,,2,2700
08/11/2022,8852a670,Transfer,Pickup,,1,900
08/11/2022,e5b33c44,Transfer,Pickup,,3,2700
08/12/2022,780df5fd,Transfer,Pickup,,2,2700
08/12/2022,688b1a91,Transfer,Delivered,37,1,1800
08/12/2022,470fa2c6,Transfer,Pickup,,3,2700
08/12/2022,d860558f,Transfer,Delivered,51,2,2700
08/13/2022,e26ab335,Transfer,Delivered,35,1,1800
08/13/2022,073d4214,Transfer,Pickup,,1,3600
08/13/2022,16497d1d,Transfer,Pickup,,2,1800
08/13/2022,2f74312f,Transfer,Pickup,,1,900
08/15/2022,a08f3a7b,Transfer,Delivered,11,2,1800
08/15/2022,392d4d89,Transfer,Pickup,,2,3600
08/16/2022,b0305996,Transfer,Delivered,22,1,900
08/16/2022,5242306a,Transfer,Delivered,53,3,3600
08/16/2022,87890d69,Transfer,Pickup,,2,3600
08/16/2022,e6e44dc0,Transfer,Delivered,20,1,1800
08/16/2022,966de2e6,Transfer,Pickup,,1,900
08/17/2022,91b9a307,Transfer,Delivered,33,1,900
08/17/2022,0a2a5cc8,Transfer,Delivered,15,2,2700
08/17/2022,ceed4403,Transfer,Pickup,,1,900
08/17/2022,b25dded3,Transfer,Delivered,32,3,2700
08/17/2022,c567b04b,Transfer,Pickup,,1,900
08/18/2022,e1e76551,Transfer,Pickup,,1,900
08/18/2022,1e3d129a,Transfer,Delivered,36,2,2700
08/18/2022,1714d385,Transfer,Delivered,26,2,1800
08/18/2022,d29dcdc3,Transfer,Delivered,22,2,1800
08/19/2022,2e52db38,Transfer,Delivered,25,2,1800
08/19/2022,e677fd53,Transfer,Pickup,,2,2800
08/19/2022,6ae6bb9a,Transfer,Delivered,26,1,1800
08/19/2022,e7bec9d8,Transfer,Pickup,,3,4600
08/20/2022,fa0b671f,Transfer,Delivered,24,2,2800
08/20/2022,9a36ba96,Transfer,Delivered,19,1,1900
08/20/2022,c25fc91e,Transfer,Pickup,,1,900
08/22/2022,b3f462ad,Transfer,Delivered,10,1,1800
08/22/2022,5c2c338f,Transfer,Delivered,27,1,1900
08/22/2022,d9ad12d3,Transfer,Delivered,34,3,4600
08/22/2022,42e13c91,Transfer,Delivered,17,2,1800
08/22/2022,e9cf6f92,Transfer,Pickup,,3,2700
08/22/2022,7d9287f7,Transfer,Pickup,,3,3600
08/23/2022,045412aa,Transfer,Delivered,,1,1900
08/23/2022,b75447cf,Transfer,Pickup,,1,900
08/23/2022,e99499ac,Transfer,Delivered,13,3,2700
08/23/2022,a18a7528,Transfer,Delivered,41,1,900
08/24/2022,3679c8d4,Transfer,Pickup,,1,900
08/24/2022,5da50329,Transfer,Delivered,30,2,2700
08/24/2022,8637a2cb,Transfer,Pickup,,1,900
08/24/2022,f1b493d2,Transfer,Pickup,,1,900
08/24/2022,93d8999b,Transfer,Pickup,,2,3600
08/25/2022,97f771b4,Transfer,Delivered,18,1,900
08/25/2022,76474054,Transfer,Delivered,29,1,1900
08/25/2022,3536ced8,Transfer,Pickup,,1,900
08/25/2022,02981d73,Transfer,Pickup,,1,900
08/26/2022,d8c89512,Transfer,Delivered,24,1,900
08/26/2022,284b8264,Transfer,Delivered,21,1,900
08/26/2022,cb8a409a,Transfer,Pickup,,1,900
08/27/2022,c459913a,Transfer,Pickup,,1,3500
08/27/2022,156d939a,Transfer,Delivered,27,3,3600
08/27/2022,6058cbdc,Transfer,Pickup,,0,1100
08/29/2022,3b781ff4,Transfer,Delivered,17,2,1800
08/29/2022,ad31d89d,Transfer,Delivered,10,2,1800
08/29/2022,46a2ebcc,Transfer,Delivered,22,2,2700
08/30/2022,3ad95beb,POS,Pickup,,1,900
08/30/2022,6717bb4b,POS,Pickup,,5,11200
08/30/2022,12b30cb6,Transfer,Delivered,24,1,900
08/30/2022,031db871,Transfer,Delivered,43,2,4000
08/30/2022,eecf6634,Cash,Pickup,,1,900
08/30/2022,fddf8764,Cash,Delivered,17,1,3800
08/30/2022,ef679d3e,Cash,Delivered,14,2,8900
08/30/2022,0c51059f,Cash,Delivered,30,1,1800
08/30/2022,f011baf0,Transfer,Delivered,95,6,11300
08/30/2022,161b3997,Cash,Delivered,7,1,2800
08/30/2022,2161016c,Transfer,Pickup,,2,5700
08/30/2022,b9d935b4,Transfer,Delivered,15,2,2700
08/30/2022,e045000a,POS,Pickup,,2,1800
08/30/2022,ef58f540,Transfer,Delivered,11,3,2700
08/30/2022,1cbbf80c,Cash,Delivered,13,2,2900
08/30/2022,8c3f74f2,POS,Pickup,,1,2800
08/30/2022,13937947,Cash,Delivered,21,2,2700
08/30/2022,bf9f893f,Cash,Delivered,22,1,1800
08/30/2022,e53c57d6,Cash,Pickup,,2,1800
08/30/2022,d4073e1f,Cash,Delivered,21,3,5800
08/30/2022,4c6560c7,Cash,Delivered,10,2,3600
08/31/2022,157fb9ea,Transfer,Delivered,34,2,1800
08/31/2022,a462707b,Cash,Pickup,,2,3700
08/31/2022,4637efb2,Transfer,Delivered,19,2,4900
08/31/2022,b79bcfb5,Transfer,Delivered,22,6,12100
08/31/2022,c952a04d,Transfer,Delivered,23,1,3800
08/31/2022,bb9bfa7c,Transfer,Delivered,19,3,5350
08/31/2022,8bd4701f,Transfer,Delivered,17,2,1800
08/31/2022,211035fe,Cash,Delivered,24,2,1800
08/31/2022,b0371524,Transfer,Delivered,20,1,3800
08/31/2022,c47297bd,Cash,Delivered,27,3,9400
08/31/2022,55f2e16e,Transfer,Pickup,,2,2700
08/31/2022,ce5a63d0,Transfer,Delivered,43,2,2700
09/01/2022,43a02d29,POS,Pickup,,1,900
09/01/2022,8ad9e503,Transfer,Delivered,9,2,1800
09/01/2022,446666ab,Cash,Delivered,17,2,4600
09/01/2022,6c1f22aa,Transfer,Delivered,24,4,4500
09/01/2022,3886c726,Transfer,Delivered,7,1,5600
09/01/2022,afff1967,Cash,Delivered,21,2,10800
09/01/2022,f92cf864,Cash,Delivered,27,1,2800
09/01/2022,00695b3f,Transfer,Delivered,23,1,2800
09/01/2022,919026a9,POS,Pickup,,2,2800
09/01/2022,4e3c36d8,Cash,Delivered,22,1,1900
09/01/2022,071348c5,Transfer,Delivered,24,2,11400
09/01/2022,e2cfd0a4,Transfer,Delivered,41,4,4600
09/01/2022,0fbba141,POS,Pickup,,1,1800
09/01/2022,a910cb50,Transfer,Delivered,17,1,5800
09/01/2022,0640b891,Transfer,Delivered,26,1,1900
09/01/2022,5169683a,Transfer,Delivered,13,2,2700
09/01/2022,05695b6e,Cash,Delivered,38,1,1750
09/01/2022,ae4240e6,Cash,Delivered,15,3,3600
09/01/2022,fd9d5a4e,Transfer,Delivered,40,7,8100
09/01/2022,57d20086,Transfer,Delivered,38,3,4700
09/01/2022,77cc141b,Cash,Delivered,34,2,1800
09/01/2022,cf85bddc,Transfer,Delivered,19,1,1800
09/01/2022,7c440915,Cash,Delivered,22,3,3550
09/01/2022,63c1dc14,Transfer,Pickup,,1,1900
09/01/2022,2b180249,Cash,Delivered,26,1,2000
09/01/2022,86559607,Transfer,Delivered,23,1,1800
09/01/2022,32728af2,Transfer,Pickup,,1,1800
09/01/2022,10f9983a,Transfer,Delivered,12,3,5700
09/01/2022,ae00c10d,Transfer,Delivered,12,1,1800
09/02/2022,a5d44b1f,Transfer,Delivered,12,4,4500
09/02/2022,95a9c5f2,POS,Pickup,,1,3800
09/02/2022,6c84b65e,Cash,Delivered,20,1,1800
09/02/2022,b9584b67,Transfer,Delivered,19,2,4900
09/02/2022,78df1c6f,Cash,Delivered,20,2,5600
09/02/2022,1ff005c9,Transfer,Pickup,,1,1800
09/02/2022,2d94b467,Cash,Delivered,15,1,2900
09/02/2022,40e1095d,Transfer,Pickup,,1,1900
09/02/2022,8cb227fd,Transfer,Delivered,25,1,3800
09/02/2022,06674f01,POS,Pickup,,1,1800
09/02/2022,2876b4f7,POS,Pickup,,1,900
09/02/2022,62a4ed55,Cash,Delivered,35,1,2800
09/02/2022,f2c01b30,Transfer,Delivered,37,4,6900
09/02/2022,d7a9c3c1,Cash,Delivered,15,2,7200
09/02/2022,8e65b7f7,Transfer,Delivered,23,2,2800
09/02/2022,fa639f06,Transfer,Delivered,10,1,3600
09/02/2022,b69f7302,Cash,Delivered,78,1,1800
09/02/2022,4e9e18cb,Transfer,Delivered,42,3,3600
09/02/2022,633b6348,Transfer,Delivered,24,2,2700
09/02/2022,fee9b8b7,Transfer,Delivered,13,1,900
09/02/2022,3f2f4cac,Transfer,Delivered,23,4,3600
09/02/2022,cab61921,Transfer,Delivered,32,2,1800
09/02/2022,f0415be3,Transfer,Delivered,25,2,4000
09/02/2022,f76313d2,Cash,Cancelled,,1,1800
09/02/2022,5455c581,POS,Pickup,,3,3700
09/02/2022,4ac93b88,Cash,Delivered,101,1,900
09/02/2022,e1a52c20,Transfer,Delivered,33,1,2650
09/02/2022,c6fa2573,Cash,Delivered,12,1,1900
09/02/2022,8cf9ed33,Transfer,Delivered,21,2,3600
09/02/2022,7bfd464c,Transfer,Delivered,76,1,8700
09/02/2022,2a50bf55,Cash,Delivered,16,1,900
09/02/2022,c5566a28,Transfer,Pickup,,3,3600
09/02/2022,fb1b430c,Transfer,Delivered,12,1,1900
09/02/2022,6a6f0447,Transfer,Delivered,8,2,2800
09/02/2022,c0296783,Transfer,Delivered,32,3,5500
09/02/2022,9acbe3be,Transfer,Pickup,,2,4400
09/02/2022,0628cac6,Cash,Delivered,43,1,1900
09/02/2022,a58d08b3,Cash,Delivered,,2,3800
09/02/2022,c0f7782b,Transfer,Delivered,29,3,4700
09/02/2022,9f4da439,Transfer,Pickup,,1,1800
09/02/2022,85f9a900,Transfer,Delivered,9,1,1900
09/02/2022,365683ef,Transfer,Delivered,47,1,5600
09/02/2022,96786c4e,POS,Pickup,,2,2800
09/02/2022,8b756c2e,Transfer,Pickup,,2,4700
09/03/2022,5b0956a4,Cash,Delivered,13,2,2700
09/03/2022,99f0288c,Transfer,Delivered,14,2,4700
09/03/2022,3e5da1d5,Cash,Delivered,49,2,4600
09/03/2022,233254f5,Transfer,Delivered,40,2,3550
09/03/2022,f2d95f51,Transfer,Delivered,33,2,3800
09/03/2022,0f411fa8,Cash,Delivered,16,2,1800
09/03/2022,f1399f95,Transfer,Pickup,,1,1800
09/03/2022,21f08fa1,Transfer,Delivered,9,1,2650
09/03/2022,619ab3ab,Transfer,Delivered,36,3,5600
09/03/2022,ea8a0c48,Cash,Delivered,40,2,2700
09/03/2022,019deeea,POS,Pickup,,2,2800
09/03/2022,184c2f6a,Transfer,Delivered,39,3,3600
09/03/2022,fc808824,Cash,Delivered,54,1,900
09/03/2022,4e28214e,Transfer,Pickup,,1,2900
09/03/2022,f2eb840a,Transfer,Delivered,13,1,2800
09/03/2022,1ba1077a,Transfer,Delivered,18,2,4550
09/03/2022,aa5ec716,Transfer,Delivered,74,1,1900
09/03/2022,9bf64509,Cash,Delivered,10,1,3600
09/03/2022,7597b71f,Cash,Delivered,22,1,2900
09/03/2022,2009964a,Transfer,Delivered,26,3,11400
09/03/2022,72760fe2,Transfer,Delivered,20,1,1800
09/03/2022,2efe465a,Transfer,Delivered,58,1,1800
09/03/2022,2ce7cbaf,Transfer,Pickup,,1,3600
09/03/2022,959f04ac,Cash,Delivered,37,2,3600
09/03/2022,2b8f4855,Cash,Delivered,12,1,1900
09/03/2022,716c20fc,Transfer,Delivered,10,1,900
09/03/2022,e0650991,Cash,Delivered,16,2,2700
09/03/2022,6a0c2ddf,Cash,Delivered,22,2,1800
09/03/2022,8fc8bd14,Transfer,Delivered,68,2,3700
09/03/2022,2ef55137,POS,Pickup,,1,1900
09/03/2022,018b65fb,Cash,Delivered,34,3,3600
09/03/2022,dfc5c0e6,POS,Pickup,,1,900
09/03/2022,63b6d149,Cash,Delivered,12,1,5400
09/03/2022,182639a5,Transfer,Delivered,35,2,3600
09/03/2022,3c74bae7,Transfer,Delivered,44,1,1900
09/03/2022,c479694b,POS,Pickup,,2,5550
09/03/2022,d1ba409c,Transfer,Delivered,28,2,4900
09/03/2022,c747979e,Transfer,Delivered,43,2,1800
09/03/2022,20829097,Transfer,Pickup,,1,900
09/03/2022,70860e04,POS,Pickup,,1,900
09/03/2022,94adee12,Transfer,Pickup,,1,1800
09/03/2022,3bce062a,Transfer,Delivered,33,1,1900
09/03/2022,cc4875f2,Cash,Delivered,18,1,1900
09/03/2022,a18f1cef,Transfer,Delivered,26,2,1800
09/03/2022,0f4e45c7,POS,Pickup,,2,1800
09/03/2022,ad859446,POS,Pickup,,1,2900
09/03/2022,ee38e83d,POS,Pickup,,1,1900
09/03/2022,b27ce66f,POS,Pickup,,1,1900
09/03/2022,f7fc2ca4,Transfer,Pickup,,2,4800
09/03/2022,cceb68c9,Cash,Delivered,12,1,900
09/03/2022,59d6cc61,Transfer,Pickup,,2,5100
09/05/2022,eb7c0c4f,Transfer,Delivered,34,2,9300
09/05/2022,d2bd819e,Transfer,Delivered,24,3,4700
09/05/2022,026776a7,Transfer,Delivered,43,1,1800
09/05/2022,e76d76c5,Transfer,Delivered,17,2,4800
09/05/2022,a4cdfc3c,Transfer,Delivered,17,1,1800
09/05/2022,0d9d2d98,Cash,Delivered,25,2,2700
09/05/2022,025840ec,Cash,Delivered,22,1,1800
09/05/2022,52914547,POS,Pickup,,2,1800
09/05/2022,bf7c7c95,POS,Pickup,,2,2700
09/05/2022,35ccc416,Transfer,Delivered,22,1,2900
09/05/2022,1822b0f8,Transfer,Delivered,10,1,3500
09/05/2022,51eac5ba,Transfer,Delivered,17,2,3100
09/05/2022,87424a05,Transfer,Pickup,,2,4700
09/05/2022,6629b3db,Transfer,Delivered,7,3,3600
09/05/2022,deb7f926,Cash,Delivered,16,1,2800
09/05/2022,310e6f01,Transfer,Delivered,24,1,2900
09/05/2022,693ac271,Transfer,Delivered,28,2,3700
09/05/2022,c2080721,Transfer,Delivered,33,4,6600
09/05/2022,b9438a8c,Cash,Delivered,32,1,2900
09/05/2022,cb62eb30,Transfer,Pickup,,2,5500
09/06/2022,0b2aa2b6,Transfer,Delivered,23,2,4100
09/06/2022,8964b41b,POS,Pickup,,1,900
09/06/2022,42f3191a,Transfer,Delivered,26,3,9000
09/06/2022,e557ed46,Transfer,Delivered,17,2,1800
09/06/2022,3773d269,Transfer,Pickup,,1,1900
09/06/2022,15e17e70,Transfer,Delivered,32,2,1800
09/06/2022,190aaf59,Transfer,Delivered,48,3,4500
09/06/2022,876f9c8c,Transfer,Delivered,40,3,2700
09/06/2022,c2064128,Transfer,Delivered,40,2,6400
09/06/2022,da2c6619,Cash,Delivered,17,1,1900
09/06/2022,d6b6d455,Transfer,Delivered,14,2,2700
09/06/2022,2cdc8ad2,Cash,Delivered,6,2,2700
09/06/2022,02dfd219,Transfer,Delivered,15,3,3600
09/06/2022,4fb4a8f1,Cash,Delivered,25,2,1800
09/06/2022,d64ebee5,Transfer,Pickup,,2,1800
09/06/2022,4db63da0,Transfer,Delivered,14,1,2650
09/06/2022,c2ed5922,Cash,Delivered,27,2,2800
09/06/2022,98cf52fb,Cash,Delivered,38,2,1800
09/06/2022,4ff89b23,Transfer,Delivered,37,5,10150
09/06/2022,0b0647a2,Transfer,Delivered,55,1,2650
09/06/2022,805ea6eb,Cash,Delivered,14,3,4500
09/06/2022,7fad5e8c,Cash,Delivered,16,3,3600
09/06/2022,b9e1dd44,Transfer,Delivered,57,3,7100
09/06/2022,892fefe5,POS,Pickup,,2,1800
09/06/2022,bfbfa5fb,Transfer,Delivered,29,3,8800
09/06/2022,64c56617,Cash,Delivered,12,3,2700
09/07/2022,e27da915,Cash,Delivered,37,1,2800
09/07/2022,d3746ac5,Cash,Delivered,39,2,1800
09/07/2022,b7688667,Transfer,Delivered,29,1,7600
09/07/2022,a192e2c0,Transfer,Delivered,11,1,1900
09/07/2022,197b4309,Cash,Delivered,27,1,2700
09/07/2022,f995a31c,POS,Pickup,,1,1800
09/07/2022,0316fb50,POS,Pickup,,1,900
09/07/2022,deccfe6c,Transfer,Pickup,,1,1900
09/07/2022,e066971f,Transfer,Delivered,17,4,4450
09/07/2022,76d9915c,Cash,Delivered,28,1,1900
09/07/2022,35c286b5,Transfer,Delivered,18,2,2700
09/07/2022,df76f282,Cash,Delivered,17,1,900
09/07/2022,0824cc7a,Transfer,Delivered,36,2,6500
09/07/2022,d7f025b4,Cash,Delivered,23,1,900
09/07/2022,0ffdd5b3,Cash,Delivered,31,2,3700
09/07/2022,4c6bfb79,Transfer,Delivered,52,3,5700
09/07/2022,d4bee99b,POS,Pickup,,3,5350
09/07/2022,037dbeea,Cash,Delivered,20,1,2900
09/07/2022,d9772de0,Transfer,Delivered,12,2,1800
09/07/2022,1e48d56a,POS,Pickup,,1,900
09/07/2022,bd2c8a33,POS,Pickup,,2,2800
09/07/2022,7f4c342a,POS,Pickup,,1,900
09/07/2022,dc69e920,POS,Pickup,,2,2700
09/07/2022,5dd4cff1,Transfer,Pickup,,1,900
09/08/2022,a110a183,POS,Pickup,,2,4700
09/08/2022,8a646cbb,POS,Pickup,,2,1800
09/08/2022,4a130287,Transfer,Delivered,20,4,7500
09/08/2022,154c6ca0,Cash,Delivered,23,2,1800
09/08/2022,da9a5104,Cash,Delivered,23,1,1800
09/08/2022,ea9288de,Transfer,Delivered,20,1,2800
09/08/2022,df7ab2b9,POS,Pickup,,1,900
09/08/2022,772f909c,Cash,Delivered,21,1,5800
09/08/2022,66fbcc0b,POS,Pickup,,1,900
09/08/2022,da169a55,POS,Pickup,,1,2900
09/08/2022,7a251bb6,Cash,Delivered,30,2,2900
09/08/2022,71754445,Cash,Delivered,41,1,1800
09/08/2022,7c294b00,Transfer,Delivered,21,5,4500
09/08/2022,9883eceb,POS,Pickup,,1,3800
09/08/2022,6c7c067f,POS,Pickup,,2,4900
09/08/2022,1e470499,Cash,Pickup,,1,5800
09/08/2022,46d21289,POS,Pickup,,1,900
09/09/2022,c010de5a,Transfer,Delivered,21,2,2800
09/09/2022,ca03afb4,Transfer,Delivered,38,1,1800
09/09/2022,c5a5a2a1,Transfer,Delivered,55,3,3700
09/09/2022,37c58575,Transfer,Delivered,14,1,3800
09/09/2022,a6d947aa,Transfer,Delivered,28,5,7100
09/09/2022,13aca223,Transfer,Delivered,44,2,1800
09/09/2022,6d99b4df,Cash,Delivered,32,1,1900
09/09/2022,3c364afa,Transfer,Delivered,46,1,2900
09/09/2022,c1d574f6,Transfer,Delivered,12,1,2650
09/09/2022,a4d4a5d2,Cash,Delivered,27,3,18000
09/09/2022,48d197ab,Cash,Delivered,60,2,2700
09/09/2022,788d81e0,Transfer,Pickup,,2,2700
09/09/2022,3587ae40,Transfer,Delivered,38,3,3600
09/09/2022,01c8bac5,Transfer,Delivered,32,3,7750
09/09/2022,adcefd4f,Transfer,Delivered,13,3,2700
09/09/2022,a1c006b4,Transfer,Pickup,,1,3500
09/09/2022,7ea2505c,Cash,Delivered,13,1,900
09/09/2022,b0da2632,Transfer,Delivered,26,1,2900
09/09/2022,a3060e6a,Transfer,Delivered,34,5,10750
09/09/2022,dd57c671,Cash,Delivered,18,2,1800
09/09/2022,63287487,Transfer,Delivered,24,1,900
09/09/2022,97588e64,Cash,Delivered,17,1,2800
09/09/2022,76901b65,Transfer,Pickup,,1,1900
09/09/2022,24a32422,Transfer,Pickup,,1,2900
09/09/2022,2acb29d6,POS,Pickup,,1,2000
09/09/2022,ec03283c,Cash,Delivered,16,2,1800
09/09/2022,4a53db8c,Transfer,Delivered,36,1,1900
09/09/2022,83bc6d5a,Cash,Delivered,38,2,2700
09/09/2022,73853c92,Transfer,Pickup,,3,5300
09/09/2022,b0c2f264,Transfer,Delivered,9,1,2900
09/09/2022,f7c53f28,Transfer,Delivered,28,1,5800
09/09/2022,315b5dd6,POS,Pickup,,3,3600
09/10/2022,d5b79071,Cash,Delivered,33,1,2900
09/10/2022,4dc00343,Cash,Delivered,34,3,2700
09/10/2022,309ece61,Transfer,Delivered,15,2,5550
09/10/2022,68a2b514,Transfer,Pickup,,1,2900
09/10/2022,f14806bf,Transfer,Delivered,37,2,4700
09/10/2022,5823e4dc,POS,Pickup,,1,1800
09/10/2022,4c369ad7,Cash,Delivered,29,1,1800
09/10/2022,225bda59,Transfer,Delivered,30,2,3600
09/10/2022,6b84f8c6,Cash,Delivered,21,1,2800
09/10/2022,c71b0081,Transfer,Delivered,21,3,2700
09/10/2022,c350c036,POS,Pickup,,1,900
09/10/2022,475290c0,Transfer,Delivered,18,2,1800
09/10/2022,dbcf40a5,Transfer,Delivered,43,2,6400
09/10/2022,d9e71cb2,Transfer,Delivered,68,2,2800
09/10/2022,f6917345,Cash,Delivered,9,1,1800
09/10/2022,b9c2bcaa,Transfer,Pickup,,1,1800
09/10/2022,a34ccf44,Transfer,Pickup,,1,2900
09/10/2022,ba14e7c0,Cash,Delivered,37,2,2700
09/10/2022,7df0a44e,POS,Pickup,,1,5700
09/10/2022,a00a3720,Transfer,Pickup,,2,7600
09/10/2022,3225d7ca,Cash,Delivered,35,1,1900
09/10/2022,7526978d,Cash,Delivered,18,3,4600
09/10/2022,e9d12ece,Cash,Delivered,38,3,6500
